36,0,1,1,3,3,2,4
1,33,5,4,0,0,1,6
1,5,33,0,0,2,5,4
0,1,0,36,8,1,2,2
0,1,3,12,26,4,4,0
2,0,5,2,2,36,1,2
4,0,2,1,3,9,29,2
2,3,11,0,0,2,3,29
