27,1,4,0,2,1,9,6
1,25,4,6,7,0,5,2
0,8,21,2,2,1,7,9
2,4,2,27,11,2,2,0
1,2,4,13,18,5,6,1
3,0,6,0,3,31,5,2
10,1,2,2,7,6,18,4
2,2,6,0,3,5,10,22
