39,0,1,1,2,1,3,3
1,25,4,11,2,1,3,3
0,3,30,0,1,1,5,10
0,2,0,38,8,0,0,2
1,4,2,13,23,2,5,0
2,0,0,3,3,34,6,2
4,1,5,1,5,9,22,3
0,1,7,2,1,6,6,27
