36,0,2,2,2,1,3,4
1,27,7,6,2,1,1,5
1,4,33,0,0,3,5,4
1,1,0,36,8,0,3,1
0,0,2,14,26,3,5,0
2,0,5,1,1,37,2,2
4,0,2,1,3,9,28,3
2,2,13,0,0,2,1,30
