28,2,5,0,2,2,6,5
0,25,6,13,2,0,2,2
0,5,25,1,2,3,6,8
2,2,1,32,10,3,0,0
1,2,4,13,17,3,8,2
3,0,4,1,4,28,6,4
7,1,5,2,5,7,20,3
4,3,7,0,2,5,14,15
